Unnamed: 0	toxic_sentence	neutral_sentence	lang	toxic_fluency	neutral_fluency	fluency_score	content_score	toxic_pairwise_score
4826	Que manera de cagarla wacho 😩👎🏼	Que manera de hacer algo malo y desagradable	es	1.0	1.0	1	1	1.0
4830	bueno, también será porqué nada cabrea más a un ultranacionalista que otro nacionalismo intente violar su integridad territorial.	bueno, también será porqué nada molesta más a un defensor de la identidad cultural que otro intenta violar su integridad territorial.	es	1.0	1.0	1	1	0.8333333333333334
4834	La cagada de siempre retrocer la pelota pasado ya el medio, que puta crj	La situación siempre retrocede la pelota después del medio, que es un problema	es	0.5	1.0	1	0	1.0
4842	Nunca en mi puta vida me va a pasar	Nunca en mi vida me va a pasar algo tan desafortunado	es	1.0	1.0	1	1	1.0
4844	Bueno nojoda que pasa aqui pues?	Bueno, ¿qué sucede aquí? ¿Hay algún problema que debamos resolver?	es	1.0	1.0	1	1	1.0
4847	dios podes hablar bien la concha de tu madre	dios podes hablar con claridad sobre tus creencias	es	1.0	1.0	1	0	0.8333333333333334
4856	ERA PARA QUE VAYAS A COMPRAR MANDARINAS EN JONATHAN, NO A CANTAR CON LA CAZZU.	ERA PARA QUE VAYAS A COMPRAR MANDARINAS EN JONATHAN, NO A REALIZAR ACTIVIDADES INAPROPRIAS.	es	1.0	0.5	0	1	0.6666666666666666
4862	Hoy m pongo empedo o ke?💃🏼	Hoy me pregunto qué sucede o qué?💃🏼	es	0.5	1.0	1	0	1.0
4869	"Me acabo de acordar de que el otro día le dije ""No boludo!"""	"Me acabo de acordar de que el otro día le dije ""No a alguien que no me gustó""."	es	1.0	1.0	1	0	1.0
4880	Te podes mandar todas las cagadas del mundo pero te voy a elegir a vos siempre	Te podes enviar todas las críticas del mundo, pero te voy a elegir a vos siempre	es	1.0	1.0	1	0	1.0
4891	Tienen de CM al hioputa de Mr Wonderful	Tienen de CM al miembro de Mr Wonderful	es	0.5	1.0	1	1	1.0
4892	no os da como puta rabia que gente asquerosa tenga pareja y vosotros no?	no se entiende cómo alguien tan desagradable puede tener pareja y vosotros no?	es	1.0	1.0	1	1	1.0
4902	los que no entendéis la ironía y las coñas llevadas al extremo moláis 0 hermanus	los que no captan la ironía y las bromas llevadas al extremo pueden ser confundidos 0 hermanos	es	0.5	1.0	1	0	1.0
4922	La Corte y nada la misma huevonada	La Corte y nada tiene la misma importancia	es	1.0	1.0	1	1	1.0
4931	soy una puta gorda y solo quiero ir a las cenas/comidas de Navidad para comer y engordar 14kg	soy una persona que solo quiere disfrutar de las cenas y comidas de Navidad para relajarse y disfrutar de la comida sin preocuparse por el peso	es	1.0	1.0	1	1	1.0
4933	los mas valientes, los mejores, los mas preparados vienen a pagarnos las pensiones daga en mano	los más capacitados y preparados vienen a contribuir con nuestras pensiones de manera efectiva	es	0.5	1.0	1	0	0.8333333333333334
4936	Hoy día la ley de memoria histórica considera a esta víctima del Frente Popular un golpista.	Hoy día la ley de memoria histórica considera a esta víctima del Frente Popular como un líder político con una trayectoria controvertida.	es	1.0	1.0	1	0	0.8333333333333334
4940	A nadie puta le importa quien carajos muere por un dragon.	A nadie importa quién muere en un accidente con un dragón.	es	1.0	1.0	1	0	1.0
4946	man soy r autoexigente q hincha pelotas	soy una persona exigente que critica fútbol	es	0.5	1.0	1	0	1.0
4949	Uribe tiene huevas de plomo y nadie le da la talla.	Uribe tiene una visión limitada y no tiene el apoyo que espera.	es	1.0	1.0	1	0	1.0
4954	Así luego entran en patera, dan otro nombre, y tienen otra paguita	Así luego entran en una situación complicada, dan otro nombre, y tienen otra forma de ganar dinero	es	1.0	1.0	1	0	0.6666666666666666
4958	Joder que partidazo de los Wolves en Anfield.	Los Wolves tienen un partido emocionante en Anfield.	es	1.0	1.0	1	1	1.0
4966	Oye que mierdas le pasa a Alba en las galas :(((?!?!?!	¿Qué sucede con Alba en las galas? :(((?!?!?!	es	1.0	1.0	1	1	1.0
4976	Jajajajaja que gorda lechera hasta cuando con esos videos	Jajajajaja, algunas personas pueden ser muy atractivas en videos hasta cierto punto	es	1.0	1.0	1	0	1.0
4983	Esto hace falta en Paraguay, no la cantaleta amariconada de DDHH de muchos políticos.	Esto es un tema importante en Paraguay, y es necesario abordarlo de manera efectiva, sin la retórica vacía de algunos políticos.	es	1.0	1.0	1	1	1.0
4986	Xq no me contestabas maldita	Xq no me contestabas, era extraño	es	0.5	1.0	1	0	1.0
4988	Te acordas que existo pendejo de mierda 😡	¿Te acordas de que existo? 	es	1.0	1.0	1	1	1.0
